EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result
226632,http://www.time4writing.com/writing-resources/descriptive-essay/,See More,Success
228354,http://www.time4writing.com/writing-resources/writing-resourcespersuasive-essay/,See More,Success
87604,http://www.timeforkids.com/destination/france/day-in-life,Instructional Video,Success
169377,http://www.timeref.com/thr00030.htm                                                                    ,Do More,Success
84519,http://www.tiospanish.com/videos-aprender-espanol/las-asignaturas-del-colegio-en-espanol/,Instructional Video,
85469,http://www.tiospanish.com/videos-aprender-espanol/los-deportes-en-espanol-vocabulario-espanol-inicial/,Instructional Video,
227617,http://www.tips4taks.com/math/qmstr_practice.aspx?qmstr_id=172,Do More,
225576,http://www.tnmanning.com/id150.htm,See More,
219196,http://www.today.com/moms/when-schools-tell-your-parents-you-are-fat-8C11356010,Hear More,Success
227968,http://www.tommarch.com/electraguide/thesis.php,Do More,
87650,http://www.toureiffel.paris/360-panorama-paris/index-en.html,Instructional Video,Success
227157,http://www.treatyofpariscenter.org/presidents,Do More,
207895,http://www.true-piano-lessons.com/piano-notes.html,See More,Success
228063,http://www.turtlediary.com/video/relative-pronoun-antecedent-agreement.html,See More,Success
207664,http://www.tv411.org/reading/studying-test-prep/tips-multiple-choice-questions/activity/1/1,Do More,
225301,http://www.tv411.org/reading/understanding-what-you-read/summarizing/activity/1/4,Do More,
225299,http://www.tv411.org/reading/understanding-what-you-read/summarizing/activity/2/1,Do More,
231856,http://www.tv411.org/reading/understanding-what-you-read/using-context-clues/activity/1/1,Do More,
198490,http://www.tv411.org/vocabulary/dictionary-thesaurus/video-whats-thesaurus,Hear More,
225599,http://www.tv411.org/vocabulary/understanding-how-words-work/finding-new-ways-say-something/activity/2/1,Do More,
85356,http://www.tvbayern.de/mediathek/video/universitaet-wuerzburg-zaehlt-zu-den-200-besten-unis-der-welt,Instructional Video,
230929,http://www.tvschoolhouse.com/shows/Science/bacteria.html,Need 2 Know,
226229,http://www.umassd.edu/fycm/decisionmaking/process/,Do More,Success
214242,http://www.uri.org/kids/world_hind.htm,Do More,Success
225249,http://www.ushistory.org/civ/5a.asp,See More,Success
232267,http://www.ushistory.org/franklin/fun/quiz.htm,Do More,Success
228916,http://www.ushistory.org/gop/origins.htm,Do More,Success
226398,http://www.ushistory.org/gov/2a.asp,See More,Success
226157,http://www.ushistory.org/penn/bio.htm,See More,Success
226389,http://www.ushistory.org/us/1.asp,Hear More,Success
232191,http://www.ushistory.org/us/11h.asp,See More,Success
227171,http://www.ushistory.org/us/16.asp,See More,Success
228919,http://www.ushistory.org/us/31a.asp,Do More,Success
223259,http://www.ushistory.org/us/32b.asp,Do More,Success
226158,http://www.ushistory.org/us/5.asp,See More,Success
226179,http://www.ushistory.org/us/9g.asp,See More,Success
231370,http://www.uv.es/tronch/stu/OutlineAnalysTheatrProd.html,Need 2 Know,Success
227879,http://www.varsitytutors.com/sat_math-help/how-to-find-the-perimeter-of-an-acute-obtuse-triangle,See More,Success
87728,http://www.vimeo.com/347926,Instructional Video,
225467,http://www.virtualnerd.com/act-math/basics/simplifying-expressions/associative-property-definition,See More,Success
227636,http://www.virtualnerd.com/algebra-1/algebra-foundations/add-like-terms-example,Hear More,Success
228355,http://www.virtualnerd.com/algebra-1/algebra-foundations/powers-square-roots/powers-exponents/evaluate-exponents-examples,See More,Success
225470,http://www.virtualnerd.com/algebra-1/algebra-foundations/powers-square-roots/powers-exponents/exponents-definition,See More,Success
225815,http://www.virtualnerd.com/algebra-1/algebra-foundations/real-number-add-subtract/real-number-subtract/subtract-different-denominator-fractions,See More,Success
227070,http://www.virtualnerd.com/algebra-1/algebra-foundations/real-number-represent-compare/inequalities-real-number-compare/solve-inequality-from-word-problem,See More,Success
226404,http://www.virtualnerd.com/algebra-1/algebra-foundations/simplifying-expressions/distributive-property-lessons/distributive-property-definition,Hear More,Success
226816,http://www.virtualnerd.com/algebra-1/algebra-foundations/simplifying-expressions/distributive-property-lessons/distributive-property-examples,Hear More,Success
226814,http://www.virtualnerd.com/algebra-1/algebra-foundations/subtract-like-terms-example,See More,Success
226809,http://www.virtualnerd.com/algebra-1/algebra-foundations/variables-expressions/algebraic-expressions/substituting-variables-into-expressions,See More,Success
226820,http://www.virtualnerd.com/algebra-1/algebra-foundations/variables-expressions/words-to-math-translation/translating-words-to-math,Hear More,Success
228697,http://www.virtualnerd.com/algebra-1/linear-equation-analysis/direct-variation-formula-example.php,See More,Success
226883,http://www.virtualnerd.com/algebra-1/linear-equation-analysis/direct-variation-word-problem.php,Hear More,Success
226874,http://www.virtualnerd.com/algebra-1/linear-equation-analysis/direct-variation/direct-variation-examples/direct-variation-formula-example,See More,Success
228985,http://www.virtualnerd.com/algebra-1/linear-equation-analysis/horizontal-line-example.php,See More,Success
228979,http://www.virtualnerd.com/algebra-1/linear-equation-analysis/slope-rate-of-change/understanding-slope/slope-definition,See More,Success
227076,http://www.virtualnerd.com/algebra-1/linear-equations-solve/dimensional-analysis-convert-units-both-parts-rate.php,See More,Success
226822,http://www.virtualnerd.com/algebra-1/linear-equations-solve/identity-equation-definition.php,Hear More,Success
228795,http://www.virtualnerd.com/algebra-1/linear-equations-solve/indirect-measurement-example.php,See More,Success
226876,http://www.virtualnerd.com/algebra-1/linear-equations-solve/one-step/one-step-solutions/word-problem-division-example,See More,Success
227083,http://www.virtualnerd.com/algebra-1/linear-equations-solve/percents-and-percent-change/percent-change/percent-change-definition,See More,Success
227699,http://www.virtualnerd.com/algebra-1/linear-equations-solve/percents-and-percent-change/percent-change/percent-change-definition,Hear More,Success
225456,http://www.virtualnerd.com/algebra-1/linear-equations-solve/percents-and-percent-change/percents-and-proportions/order-fractions-decimals-percents,Hear More,Success
225874,http://www.virtualnerd.com/algebra-1/linear-equations-solve/proportion-definition.php,See More,Success
227075,http://www.virtualnerd.com/algebra-1/linear-equations-solve/ratios-proportions/dimensional-analysis-rates/dimensional-unit-analysis-definition,Hear More,Success
225877,http://www.virtualnerd.com/algebra-1/linear-equations-solve/ratios-proportions/proportion-examples/proportion-cross-multiply-example,See More,Success
225278,http://www.virtualnerd.com/algebra-1/linear-equations-solve/two-or-multi-step/multiple-steps/distributive-propertiy-multi-step-example,Hear More,Success
227945,http://www.virtualnerd.com/algebra-1/linear-equations-solve/two-or-multi-step/two-steps/decimals-word-problem-two-steps,See More,Success
226821,http://www.virtualnerd.com/algebra-1/linear-equations-solve/variables-both-sides-equations/identity-and-no-solution-equations/identity-equation-example,See More,Success
226823,http://www.virtualnerd.com/algebra-1/linear-equations-solve/variables-both-sides-equations/identity-and-no-solution-equations/identity-equation-example,See More,Success
227068,http://www.virtualnerd.com/algebra-1/linear-inequalities/variables-both-sides-word-problem-example.php,See More,Success
228538,http://www.virtualnerd.com/algebra-1/probability-data-analysis/mode-data-set.php,Hear More,Success
228654,http://www.virtualnerd.com/algebra-1/probability-data-analysis/multiple-mode-data-set.php,Hear More,Success
225893,http://www.virtualnerd.com/algebra-1/radical-expressions-equations/operations/adding-subtract,Hear More,Success
225894,http://www.virtualnerd.com/algebra-1/radical-expressions-equations/simplify/multiply-divide/square-root-quotient-property-definition,See More,Success
225896,http://www.virtualnerd.com/algebra-1/radical-expressions-equations/simplify/simplest-form/rationalize-denominator-example,See More,Success
161151,http://www.virtualnerd.com/algebra-1/rational-expressions-functions/monomial-division-with-greatest-common-factor.php,See More,Success
228973,http://www.virtualnerd.com/algebra-1/relations-functions/arithmetic-sequences/arithmetic-sequence-terms/sequence-next-terms-example,See More,Success
227104,http://www.virtualnerd.com/algebra-1/relations-functions/graphing-linear-equations/graphs-examples/linear-equation-graphing-method,See More,Success
227903,http://www.virtualnerd.com/algebra-1/relations-functions/transformations/coordinate-plane-transformations/rotation-definition,Hear More,Success
206499,http://www.virtualnerd.com/algebra-2/equations-inequalities/linear-equations/translate-words-to-math/words-for-math-symbols,See More,Success
227949,http://www.virtualnerd.com/algebra-2/equations-inequalities/word-problem-multi-step-inequality-example,Hear More,Success
229331,http://www.virtualnerd.com/algebra-2/probability-statistics/permutations-combinations/counting-outcomes/fundamental-counting-principle-definition,Hear More,Success
225774,http://www.virtualnerd.com/algebra-2/radical-functions/nth-roots-rational-exponents/nth-roots/cube-root-perfect,Hear More,Success
225892,http://www.virtualnerd.com/algebra-2/radical-functions/nth-roots-rational-exponents/nth-roots/cube-root-perfect,See More,Success
225891,http://www.virtualnerd.com/algebra-2/radical-functions/solve-equations-inequalities/multiply-divide/square-root-non-perfect-square-simplification,Hear More,Success
230623,http://www.virtualnerd.com/algebra-2/rational-functions/graphs/graphing/graph-make-table,Instructional Video,Success
227685,http://www.virtualnerd.com/algebra-2/sequences-series/geometric-mean-definition.php,Instructional Video,Success
228975,http://www.virtualnerd.com/algebra-2/sequences-series/geometric/geometric-sequences/geometric-mean-example,See More,Success
227877,http://www.virtualnerd.com/common-core/grade-6/6_G-geometry/A/1/triangle-area-example,See More,Success
225765,http://www.virtualnerd.com/common-core/grade-8/8_G-geometry/A/3/rotate-90-degrees-about-origin,See More,Success
230913,http://www.virtualnerd.com/geometry/congruent-triangles/congruence/triangle-corresponding-parts-example,Need 2 Know,Success
227881,http://www.virtualnerd.com/geometry/congruent-triangles/introduction/triangle-acute-obtuse-right-definition,Hear More,Success
230914,http://www.virtualnerd.com/geometry/congruent-triangles/proof-asa-aas-hl/definition-cpctc,Instructional Video,Success
229261,http://www.virtualnerd.com/geometry/congruent-triangles/right-overlapping-triangles/overlapping-prove-example,See More,Success
225790,http://www.virtualnerd.com/geometry/fundamentals/measuring-segments/definition-customary-units-length,See More,Success
225793,http://www.virtualnerd.com/geometry/fundamentals/measuring-segments/definition-metric-units-length,See More,Success
230881,http://www.virtualnerd.com/geometry/reasoning-proof/deductive/law-detachment-example,Need 2 Know,Success
230889,http://www.virtualnerd.com/geometry/reasoning-proof/geometric-algebraic/theorem-definition,Need 2 Know,Success
227654,http://www.virtualnerd.com/geometry/similarity/ratios-proportions/scale-model-scale-factor,Hear More,Success
224294,http://www.virtualnerd.com/geometry/surface-area-volume-solid/congruent-similar/similar-solids-surface-area,Hear More,Success
226921,http://www.virtualnerd.com/geometry/surface-area-volume-solid/cylinder-volume-example.php,See More,Success
228285,http://www.virtualnerd.com/geometry/surface-area-volume-solid/introduction/prism-definition,Hear More,Success
229640,http://www.virtualnerd.com/geometry/surface-area-volume-solid/introduction/prism-definition,Hear More,Success
228286,http://www.virtualnerd.com/geometry/surface-area-volume-solid/introduction/sphere-definition,See More,Success
228326,http://www.virtualnerd.com/geometry/surface-area-volume-solid/prisms-cylinders-area/calculate-surface-area-rectangular-prism-net,Hear More,Success
228299,http://www.virtualnerd.com/geometry/surface-area-volume-solid/three-dimensional-figure-from-net.php,See More,Success
227656,http://www.virtualnerd.com/geometry/transformations/dilations/dilation-larger-example,Hear More,Success
230736,http://www.virtualnerd.com/geometry/transformations/similarity-congruence/identify-similarity-transformation,See More,Success
225461,http://www.virtualnerd.com/middle-math/adding-subtracting-fractions/like-denominators/add-same-denominator,Hear More,Success
225814,http://www.virtualnerd.com/middle-math/adding-subtracting-fractions/unlike-denominators/add-fractions-different-denominator,Hear More,Success
228693,http://www.virtualnerd.com/middle-math/equations-functions/graphing/rate-of-change-definition,Hear More,Success
228987,http://www.virtualnerd.com/middle-math/geometric-figures/basics/perpendicular-lines-definition,See More,Success
225029,http://www.virtualnerd.com/middle-math/geometric-figures/congruent-similar/similar-figures-definition,Need 2 Know,Success
