EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result,Details,UpdatedURL
175128,http://www.khanacademy.org/math/geometry/triangles/v/the-pythagorean-theorem,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.khanacademy.org/math/basic-geo/basic-geometry-pythagorean-theorem/geo-pythagorean-theorem/v/the-pythagorean-theorem
200159,http://www.khanacademy.org/math/trigonometry/v/basic-trigonometry,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.khanacademy.org/math/geometry/hs-geo-trig/hs-geo-trig-ratios-intro/v/basic-trigonometry
217527,http://www.kibagames.com/Game/Flash_Tennis,Do More,Redirected,URL should be updated to match Redirected URL,https://www.kibagames.com/Game/Flash-Tennis
217392,http://www.kidnetic.com/Kore/Fitness.aspx,Do More,404,"('Not Found', 'Nothing matches the given URI')",
223157,http://www.kidnetic.com/Kore/Fitness.aspx,Do More,404,"('Not Found', 'Nothing matches the given URI')",
217395,http://www.kidnetic.com/Kore/Move.aspx,Do More,404,"('Not Found', 'Nothing matches the given URI')",
231831,http://www.kidscom.com/games/isg/isg.html,Do More,Failed,Failed to establish a connection,
227256,http://www.kidspast.com/world-history/0035-new-kingdom.php,Do More,Redirected,URL should be updated to match Redirected URL,https://www.education.com/resources/history/?referral_url=kidspast.com
216389,http://www.kidzworld.com/online-games/1-tennis-ace,Do More,Success,,https://www.kidzworld.com/online-games/1-tennis-ace
223135,http://www.kidzworld.com/online-games/1-tennis-ace,Do More,Success,,https://www.kidzworld.com/online-games/1-tennis-ace
217487,http://www.kidzworld.com/online-games/122-balance,Do More,Success,,https://www.kidzworld.com/online-games/122-balance
217490,http://www.kidzworld.com/online-games/136-big-hit,Do More,Success,,https://www.kidzworld.com/online-games/136-big-hit
216392,http://www.kidzworld.com/online-games/5-batting-champ,Do More,Success,,https://www.kidzworld.com/online-games/5-batting-champ
223138,http://www.kidzworld.com/online-games/5-batting-champ,Do More,Success,,https://www.kidzworld.com/online-games/5-batting-champ
203912,http://www.kion546.com/news/special-reports/preventing-youth-violence-on-the-central-coast/87763002,Hear More,404,"('Not Found', 'Nothing matches the given URI')",
235852,http://www.koikiwi.com/anti_plastic_pollution_games.html,Do More,Success,,https://www.koikiwi.com/anti_plastic_pollution_games.html
216380,http://www.kongregate.com/games/ironstarhelsinki/loco-motion,Do More,Success,,https://www.kongregate.com/games/ironstarhelsinki/loco-motion
223026,http://www.kval.com/news/local/Physical-activity-is-critical-to-academic-and-life-success-186373151.html?tab=video&c=y,See More,404,"('Not Found', 'Nothing matches the given URI')",
165932,http://www.kwiznet.com/p/takeQuiz.php?ChapterID=2476&CurriculumID=40,Do more,Failed - https,Failed with https; Successful as http,
169984,http://www.kwiznet.com/p/takeQuiz.php?ChapterID=2572&CurriculumID=37&Num=4.13,Do More,Failed - https,Failed with https; Successful as http,
231713,http://www.lacma.org/expressionism#video,Hear More,404,"('Not Found', 'Nothing matches the given URI')",
148606,http://www.lamaduu.com/5-irregular-verbs-in-french-you-need-to-memorize/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148721,http://www.lamaduu.com/french/module-1/making-negative-statements/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
231107,http://www.lamaduu.com/french/module-10/definite-relative-pronouns/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148670,http://www.lamaduu.com/french/module-10/indefinite-relative-pronouns/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148663,http://www.lamaduu.com/french/module-10/indirect-speech/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148901,http://www.lamaduu.com/french/module-10/indirect-speech/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148902,http://www.lamaduu.com/french/module-10/indirect-speech/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148732,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148733,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148734,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148735,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148736,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148737,http://www.lamaduu.com/french/module-10/the-subjunctive-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148717,http://www.lamaduu.com/french/module-2/asking-questions-in-french/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148720,http://www.lamaduu.com/french/module-2/asking-questions-in-french/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148714,http://www.lamaduu.com/french/module-2/demonstrative-adjectives/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
231106,http://www.lamaduu.com/french/module-3/module-3-the-partitive-article/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
83350,http://www.lamaduu.com/french/module-3/telling-time/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
83679,http://www.lamaduu.com/french/module-4/comparative-and-superlative/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148681,http://www.lamaduu.com/french/module-4/comparative-and-superlative/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148621,http://www.lamaduu.com/french/module-4/qualitative-adjectives/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148712,http://www.lamaduu.com/french/module-5/disjunctive-pronouns/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148727,http://www.lamaduu.com/french/module-5/immediate-future-tense/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148708,http://www.lamaduu.com/french/module-6/the-pronouns-y-and-en/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148738,http://www.lamaduu.com/french/module-7/common-prepositions/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148723,http://www.lamaduu.com/french/module-7/the-passe-compose/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148715,http://www.lamaduu.com/french/module-8/demonstrative-pronouns/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148716,http://www.lamaduu.com/french/module-8/module-10-possessive-pronouns-and-expressing-possession/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148687,http://www.lamaduu.com/french/module-8/the-passe-simple/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148731,http://www.lamaduu.com/french/module-8/the-plus-que-parfait/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148662,http://www.lamaduu.com/french/module-9/present-conditional-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148730,http://www.lamaduu.com/french/module-9/present-conditional-mood/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148728,http://www.lamaduu.com/french/module-9/the-futur-anterieur/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148729,http://www.lamaduu.com/french/module-9/the-futur-simple/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
138419,http://www.lamaduu.com/french/module-9/the-passive-voice/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148674,http://www.lamaduu.com/french/module-9/the-passive-voice/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148661,http://www.lamaduu.com/french/module-9/the-present-infinitive/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
83815,http://www.lamaduu.com/french/module-9/the-present-participle-and-gerund/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
148726,http://www.lamaduu.com/french/module-9/the-present-participle-and-gerund/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
234467,http://www.lamaduu.com/the-french-definite-article/,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
226181,http://www.landofthebrave.info/intolerable-acts.htm,See More,Success,,https://www.landofthebrave.info/intolerable-acts.htm
226155,http://www.landofthebrave.info/new-england-colonies.htm,See More,Success,,https://www.landofthebrave.info/new-england-colonies.htm
226161,http://www.landofthebrave.info/plantations.htm,See More,Success,,https://www.landofthebrave.info/plantations.htm
227151,http://www.landofthebrave.info/revolutionary-battles.htm,Do More,Success,,https://www.landofthebrave.info/revolutionary-battles.htm
226178,http://www.landofthebrave.info/taxes-in-the-colonies.htm,See More,Success,,https://www.landofthebrave.info/taxes-in-the-colonies.htm
228829,http://www.landofthebrave.info/triangular-trade.htm,Do More,Success,,https://www.landofthebrave.info/triangular-trade.htm
86079,http://www.languageguide.org/french/grammar/adjectives/,Instructional Video,Success,,https://www.languageguide.org/french/grammar/adjectives/
85768,http://www.languageguide.org/french/vocabulary/fruit/,Instructional Video,Success,,https://www.languageguide.org/french/vocabulary/fruit/
85769,http://www.languageguide.org/french/vocabulary/fruit/,Instructional Video,Success,,https://www.languageguide.org/french/vocabulary/fruit/
86565,http://www.languageguide.org/french/vocabulary/vegetables/,Instructional Video,Success,,https://www.languageguide.org/french/vocabulary/vegetables/
207052,http://www.lascaux.culture.fr/#/en/02_00.xml,See More,Redirected,URL should be updated to match Redirected URL,https://archeologie.culture.fr/lascaux/fr
207119,http://www.learn.columbia.edu/ha/html/medieval.html,Do More,Redirected,URL should be updated to match Redirected URL,http://projects.mcah.columbia.edu/ha/html/medieval.html
217530,http://www.learn4good.com/games/shooting/archeryonline.htm,Do More,Success,,https://www.learn4good.com/games/shooting/archeryonline.htm
217402,http://www.learn4good.com/games/sports/mini_golf.htm,Do More,Success,,https://www.learn4good.com/games/sports/mini_golf.htm
216399,http://www.learn4good.com/games/sports/online-baseball-games.htm,Do More,Success,,https://www.learn4good.com/games/sports/online-baseball-games.htm
217517,http://www.learn4good.com/kids-games/sports/runandgun.htm,Do More,Success,,https://www.learn4good.com/kids-games/sports/runandgun.htm
168729,http://www.learner.org/interactives/dynamicearth/drift.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
202167,http://www.learner.org/interactives/dynamicearth/index.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
165021,http://www.learner.org/interactives/dynamicearth/structure.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
168750,http://www.learner.org/interactives/dynamicearth/structure.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
208516,http://www.learner.org/interactives/geometry/3d_pyramids.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
208522,http://www.learner.org/interactives/geometry/area_surface.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
208549,http://www.learner.org/interactives/geometry/area_volume2.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
173385,http://www.learner.org/interactives/historymap/indians.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
206874,http://www.learner.org/interactives/historymap/states.html,See More,404,"('Not Found', 'Nothing matches the given URI')",
164868,http://www.learner.org/interactives/middleages/,Do More,404,"('Not Found', 'Nothing matches the given URI')",
227430,http://www.learner.org/interactives/middleages/artsact.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
227288,http://www.learner.org/interactives/middleages/feudal.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
227227,http://www.learner.org/interactives/middleages/religion.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
169433,http://www.learner.org/interactives/renaissance/,Do More,Redirected,URL should be updated to match Redirected URL,https://www.learner.org/series/renaissance/
202727,http://www.learner.org/interactives/renaissance/,Do More,Redirected,URL should be updated to match Redirected URL,https://www.learner.org/series/renaissance/
228377,http://www.learner.org/interactives/story/climax.html/,Do More,404,"('Not Found', 'Nothing matches the given URI')",
225320,http://www.learner.org/interactives/story/conflict.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
207554,http://www.learner.org/interactives/story/index.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
225329,http://www.learner.org/interactives/story/index.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
234231,http://www.learner.org/interactives/story/resolution/,Do More,404,"('Not Found', 'Nothing matches the given URI')",
228374,http://www.learner.org/interactives/story/sequence.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
160863,http://www.learner.org/interactives/story/setting.html,Do More,404,"('Not Found', 'Nothing matches the given URI')",
232291,http://www.learner.org/vod/vod_window.html?pid=798,Hear More,404,"('Not Found', 'Nothing matches the given URI')",
228100,http://www.learningfarm.com/web/practicePassThrough.cfm?TopicID=1152,Do More,Success,,https://www.learningfarm.com/web/practicePassThrough.cfm?TopicID=1152
