COUNT,MAX,HTTPS,Result,Details,UpdatedURL
3,282652,https://www.repository.cam.ac.uk/handle/1810/270,Success,,
3,282540,https://www.revenue.wi.gov/Pages/SalesAndUse/Home.aspx,Success,,
3,254649,https://www.robinfrederick.com/write.html,Success,,
3,271506,https://www.rottentomatoes.com/m/jane_eyre_2011/,Success,,
3,276265,https://www.ruf.rice.edu/~lane/stat_sim/normal_approx/index.html,Failed - https,Failed with https; Successful as http,http://www.ruf.rice.edu/~lane/stat_sim/normal_approx/index.html
3,281843,https://www.runnersworld.com,Success,,
3,275604,https://www.saab.org/mathdrills/lineq.cgi,500,"('Internal Server Error', 'Server got itself in trouble')",
3,270456,https://www.sacred-texts.com/afr/index.htm,Success,,
3,131269,https://www.sad34.net/~globalclassroom/Library/Europerattrap,404,"('Not Found', 'Nothing matches the given URI')",
3,247448,https://www.sambal.co.uk/indicators.html,404,"('Not Found', 'Nothing matches the given URI')",
3,282470,https://www.savingsbonds.gov/,Success,,
3,204035,https://www.school-for-champions.com/science/ac.htm,Success,,
3,204035,https://www.school-for-champions.com/science/dc.htm,Success,,
3,206892,https://www.school-for-champions.com/science/magnetism.htm,Success,,
3,206832,https://www.school-for-champions.com/science/waves.htm,Success,,
3,277382,https://www.schoolshistory.org.uk/IndustrialRevolution/womenandchildren.htm,404,"('Not Found', 'Nothing matches the given URI')",
3,247357,https://www.science.uwaterloo.ca/~cchieh/cact/c123/coneffec.html,404,"('Not Found', 'Nothing matches the given URI')",
3,250802,https://www.sciencebuddies.org/science-fair-projects/science-fair/steps-of-the-scientific-method,Success,,
3,281983,https://www.sciencedaily.com/releases/2008/06/080618094349.htm,Success,,
3,271415,https://www.scribd.com/doc/2289874/Writing-Connectives,Success,,
3,207048,https://www.scribd.com/doc/27362113/Quadratic-Equations-Puzzle,Success,,
3,270000,https://www.scribd.com/doc/40206246/12-Most-Common-Themes-in-Literature#scribd,Success,,
3,276321,https://www.scribd.com/presentation/2310986/Standard-Error-of-the-Mean-Central-Limit-Theorem,Success,,
3,270180,https://www.shakespeare.org.uk/,Success,,
3,269671,https://www.sherlock-holmes.org.uk/world/conan_doyle.php,404,"('Not Found', 'Nothing matches the given URI')",
3,271394,https://www.shmoop.com/jane-eyre/mr-rochester-timeline.html,Success,,
3,271372,https://www.shmoop.com/study-guides/literature/jane-eyre/adele,Success,,
3,271450,https://www.shmoop.com/study-guides/literature/jane-eyre/bertha-mason,Success,,
3,271401,https://www.shmoop.com/study-guides/literature/jane-eyre/blanche-ingram,Success,,
3,271401,https://www.shmoop.com/study-guides/literature/jane-eyre/grace-poole,Success,,
3,271372,https://www.shmoop.com/study-guides/literature/jane-eyre/mr-rochester,Success,,
3,271422,https://www.shmoop.com/study-guides/literature/jane-eyre/mrs-reed,Success,,
3,271478,https://www.shmoop.com/study-guides/literature/jane-eyre/st-john-rivers,Success,,
3,271464,https://www.shmoop.com/study-guides/literature/jane-eyre/themes,Success,,
3,239037,https://www.shmoop.com/study-guides/literature/lord-of-the-flies/analysis,Success,,
3,239232,https://www.shmoop.com/study-guides/literature/romeo-and-juliet/themes,Success,,
3,271117,https://www.shmoop.com/study-guides/literature/scarlet-letter/themes,Success,,
3,270580,https://www.shmoop.com/the-wife-of-baths-prologue/quizzes.html,Success,,
3,235033,https://www.siggraph.org/,Success,,
3,275648,https://www.sjsu.edu/faculty/gerstman/StatPrimer/freq.htm,Success,,
3,282519,https://www.sjsu.edu/faculty/watkins/hyper.htm,Success,,
3,122960,https://www.sldirectory.com/libsf/resf/flexible.html#models,Success,,
3,292291,https://www.sleepfoundation.org/articles/backgrounder-later-school-start-times,Success,,
3,303647,https://www.slideshare.net/mrmularella/elements-and-compounds,Success,,
3,270045,https://www.slideshare.net/russell.jean/context-clues-1171598,Success,,
3,218181,https://www.smashingmagazine.com/2008/03/25-brilliant-animated-short-movies/,Success,,
3,303431,https://www.smithsonianmag.com/science-nature/diamonds-unearthed-141629226/,Success,,
3,268171,https://www.softmath.com/a1/algebra_polynomials_multiplication_of_polynomials.htm,404,"('Not Found', 'Nothing matches the given URI')",
3,203867,https://www.softmath.com/a1/algebra_polynomials_special_products_of_binomials.htm,404,"('Not Found', 'Nothing matches the given URI')",
3,87604,https://www.softschools.com/math/topics/graphing_an_equation_using_a_tchart/,Success,,
3,270623,https://www.softschools.com/quizzes/vocabulary/synonyms/quiz281.html,Success,,
3,268588,https://www.somethinkodd.com/oddthinking/2005/04/16/outliers/,Success,,
3,269244,https://www.southernliterarytrail.org/montgomery.html,404,"('Not Found', 'Nothing matches the given URI')",
3,252468,https://www.southernmuse.com/literature/pollbias.html,404,"('Not Found', 'Nothing matches the given URI')",
3,282463,https://www.sozialoekonomie.info/Info_Foreign_Languages/English_1/english_1.html,404,"('Not Found', 'Nothing matches the given URI')",
3,281631,https://www.spanish-fiestas.com/festivals/san-fermin/,Success,,
3,270031,https://www.sparknotes.com/,Success,,
3,250998,https://www.sparknotes.com/biology/animalbehavior/learning/section1/,Success,,
3,282435,https://www.sparknotes.com/drama/inheritwind/,Success,,
3,220188,https://www.sparknotes.com/lit/doriangray/themes/,Success,,
3,220181,https://www.sparknotes.com/lit/flies/canalysis.html,500,"('Internal Server Error', 'Server got itself in trouble')",
3,220178,https://www.sparknotes.com/lit/flies/themes/,Success,,
3,269215,https://www.sparknotes.com/lit/gatsby/canalysis.html,500,"('Internal Server Error', 'Server got itself in trouble')",
3,269172,https://www.sparknotes.com/lit/gatsby/context/,Success,,
3,279383,https://www.sparknotes.com/lit/menagerie/,Success,,
3,203450,https://www.sparknotes.com/lit/metamorph/,Success,,
3,206861,https://www.sparknotes.com/lit/noexit/,Success,,
3,270265,https://www.sparknotes.com/lit/pygmalion/section6/,Success,,
3,204354,https://www.splung.com/content/sid/3/page/current,Success,,
3,204354,https://www.splung.com/content/sid/3/page/voltage,Success,,
3,276214,https://www.sportsci.org/resource/stats/correl.html,Success,,
3,292291,https://www.startribune.com/minn-study-later-school-start-boosts-grades-attendance-moods/249975531/,Success,,
3,276044,https://www.statisticalforecasting.com/statistical-sampling-methods.php,Success,,
3,122956,https://www.stenhouse.com/productcart/pc/viewPrd.asp?idproduct=9000&amp;r=sb070206t#toc,404,"('Not Found', 'Nothing matches the given URI')",
3,282393,https://www.stockmarkettrivia.com/,Success,,
3,269237,https://www.studystack.com/flashcard-156237,Success,,
3,282264,https://www.supremecourthistory.org/history-of-the-court/,Success,,
3,269114,https://www.suspense.net/profile.htm,Success,,
3,274114,https://www.syvum.com/cgi/online/fillin.cgi/kwps1/ksmat4b.tdf?0,Success,,
3,269107,https://www.talkinbroadway.com/bway101/4th.html,Success,,
3,276170,https://www.tamut.edu/~dkern/Statistics/Handouts/NormDistTI83/NormDi20.gif,404,"('Not Found', 'Nothing matches the given URI')",
3,72567,https://www.tandfonline.com/action/cookieAbsent,Success,,
3,271429,https://www.teachingcollegeenglish.com/2008/02/28/how-to-write-a-character-analysis-and-a-personnel-review/,406,"('Not Acceptable', 'URI not available in preferred format.')",
3,271485,https://www.teachingenglish.org.uk/article/third-conditional-lesson,Success,,
3,270609,https://www.telegraph.co.uk,Success,,
3,270618,https://www.telegraph.co.uk/comment/3643823/Enoch-Powells-Rivers-of-Blood-speech.html,Success,,
3,270604,https://www.telegraph.co.uk/foodanddrink/recipes/8819786/Baking-mad-The-return-of-afternoon-tea.html,Success,,
3,303158,https://www.telescopictext.com/,Success,,
3,206591,https://www.the12volt.com/ohm/ohmslaw.asp,Failed,Failed to establish a connection,
3,282802,https://www.thebalance.com/how-the-9-11-attacks-still-affect-the-economy-today-3305536,Success,,
3,282872,https://www.thebalance.com/investing-for-beginners-4074004,Success,,
3,248658,https://www.thebalancesmb.com/what-are-genetically-modified-organisms-gmos-2538191,Success,,
3,269215,https://www.thefitzgeraldmuseum.org/galleries.html,404,"('Not Found', 'Nothing matches the given URI')",
3,270931,https://www.thefreedictionary.com/epic,Success,,
3,269972,https://www.thefreedictionary.com/nonrestrictive+clause,Success,,
3,270159,https://www.thefreedictionary.com/soliloquy,Success,,
3,270616,https://www.theguardian.com/commentisfree/2011/feb/05/bidisha-thought-for-day-romance,Success,,
3,241651,https://www.theguardian.com/theguardian/series/greatspeeches,Success,,
3,270652,https://www.theguardian.com/us,Success,,
3,271152,https://www.thelostcolony.org/the-lost-colony/bring-history-to-life/elizabethan-era/,Success,,
3,231157,https://www.themathpage.com/Alg/factoring-trinomials.htm,Success,,
3,267852,https://www.themathpage.com/Alg/slope-of-a-line.htm,Success,,
3,204973,https://www.themathpage.com/Arith/percent-increase-or-decrease.htm,Success,,
3,122968,https://www.thirteen.org/edonline/concept2class/inquiry/demonstration.html,Success,,
3,269078,https://www.thoughtco.com/1920s-timeline-1779949,Success,,
3,282746,https://www.thoughtco.com/beginners-guide-to-economic-indicators-1145901,Success,,
3,271358,https://www.thoughtco.com/charlottes-web-quotes-739202,Success,,
3,271513,https://www.thoughtco.com/conditional-forms-quiz-4062858,Success,,
3,270265,https://www.thoughtco.com/denotation-and-connotation-exercise-1692649,Success,,
3,271145,https://www.thoughtco.com/different-writing-topics-1692446,Success,,
3,282935,https://www.thoughtco.com/great-depression-pictures-1779916,Success,,
3,259685,https://www.thoughtco.com/greek-latin-roots-stems-prefixes-affixes-4070803,Success,,
3,270066,https://www.thoughtco.com/hamlet-scenes-breakdown-2984983,Success,,
3,271513,https://www.thoughtco.com/if-sentences-1210776,Success,,
3,248616,https://www.thoughtco.com/incomplete-dominance-a-genetics-definition-373471,Success,,
3,204359,https://www.thoughtco.com/kirchhoffs-laws-for-current-and-voltage-2698910,Success,,
3,204009,https://www.thoughtco.com/lightning-and-plasma-photo-gallery-4122966,Success,,
3,271080,https://www.thoughtco.com/litotes-figure-of-speech-1691253,Success,,
3,269856,https://www.thoughtco.com/martin-luther-king-jr-assassinated-1778217,Success,,
3,238131,https://www.thoughtco.com/pancho-villa-1778242,Success,,
3,234744,https://www.thoughtco.com/periodic-table-of-element-groups-4006869,Success,,
3,282603,https://www.thoughtco.com/pros-cons-free-trade-agreements-3325640,Success,,
3,203429,https://www.thoughtco.com/review-of-metamorphosis-740738,Success,,
3,92245,https://www.thoughtco.com/romance-languages-120610,Success,,
3,270638,https://www.thoughtco.com/secondary-source-research-1692076,Success,,
3,208428,https://www.thoughtco.com/using-quotations-in-essays-2831594,Success,,
3,271527,https://www.thoughtco.com/what-is-dramatic-irony-1690483,Success,,
3,270966,https://www.thoughtco.com/why-bother-with-beowulf-1788281,Success,,
3,208418,https://www.toastmasters.org/,Success,,
3,92256,https://www.toureiffel.paris/fr,Success,,
3,270073,https://www.tracy.k12.ca.us/sites/clycan/ibseniors/Shared%20Documents/Hamlet/Hamlet%20Vocabulary%20ACT%201%20keep%2011.08.pdf,404,"('Not Found', 'Nothing matches the given URI')",
3,282582,https://www.treasurydirect.gov/indiv/myaccount/myaccount_legacytd.htm,Success,,
3,295014,https://www.tripline.net/trip/Map_of_the_Arab_Spring_Protests-2173004375451003A9ECA90105EA623D,Success,,
3,224341,https://www.trumanlibrary.org/whistlestop/BERLIN_A/BOC.HTM,404,"('Not Found', 'Nothing matches the given URI')",
3,237721,https://www.tsl.texas.gov/exhibits/forever/endofanera/page3.html,Success,,
3,282865,https://www.tutor2u.net/economics/reference/economic-growth-advantages-of-growth,Success,,
3,72462,https://www.ucsusa.org/resources/hidden-costs-fossil-fuels,Success,,
3,254649,https://www.ultimatesongwriting.com/song-writing.html,Success,,
3,270602,https://www.umich.edu/%7eumfandsf/symbolismproject/symbolism.html/,Redirected,URL should be updated to match Redirected URL,https://weblogin.umich.edu/?cosign-www&https://www.umich.edu/%7eumfandsf/symbolismproject/symbolism.html/
3,269208,https://www.umich.edu/~eng217/student_projects/nkazmers/organizedcrime2.html,Redirected,URL should be updated to match Redirected URL,https://weblogin.umich.edu/?cosign-www&https://www.umich.edu/~eng217/student_projects/nkazmers/organizedcrime2.html
3,238462,https://www.un.org/,Success,,
3,248756,https://www.universalclass.com/articles/law/reconstructing-a-crime-scene.htm,Success,,
3,282928,https://www.usda.gov/,Success,,
3,247823,https://www.usgs.gov/special-topic/water-science-school/science/capillary-action-and-water,Success,,
3,270367,https://www.ushistory.org/more/timeline.htm,Success,,
3,269100,https://www.ushistory.org/us/46d.asp,Success,,
3,282998,https://www.usmint.gov/?flash=yes,Success,,
3,282998,https://www.usmint.gov/about?action=timeline,Success,,
3,270022,https://www.uta.edu/faculty/kulesz/Poetry%20Analysis.htm,Success,,
3,241384,https://www.utoronto.ca/ucwriting/quotations.html,404,"('Not Found', 'Nothing matches the given URI')",
3,205053,https://www.varsitytutors.com/algebra_1-help/how-to-find-the-sale-price,Success,,
3,267845,https://www.varsitytutors.com/hotmath/help/gt/genericalg1/section_2_1.html,Success,,
3,268220,https://www.varsitytutors.com/hotmath/help/gt/genericalg2/section_5_6.html,Success,,
3,268453,https://www.varsitytutors.com/hotmath/help/gt/genericalg2/section_9_2.html,Success,,
3,270760,https://www.varsitytutors.com/isee_middle_level_reading-help/making-inferences-and-predictions-in-literature-passages,Success,,
3,250991,https://www.verywellmind.com/cognitive-psychology-4157181,Success,,
3,205022,https://www.virtualnerd.com/algebra-1/linear-equations-solve/percents-and-percent-change/percents-and-proportions/sales-tax-definition,Success,,
3,281168,https://www.virtualnerd.com/geometry/similarity/triangles/indirect-measurement-example,Success,,
3,205111,https://www.virtualnerd.com/pre-algebra/percents/applications/simple-interest/simple-interest-formula-definition,Success,,
3,249176,https://www.visionlearning.com/en/library/Biology/2/Carbohydrates/61,Success,,
3,247725,https://www.visionlearning.com/en/library/Chemistry/1/States-of-Matter/120,Success,,
3,203487,https://www.visualthesaurus.com/cm/booknook/using-semantic-maps-to-develop-word-meaning/duffy7.jpg,404,"('Not Found', 'Nothing matches the given URI')",
3,230473,https://www.vitalsource.com/educators/products/c-programming-from-problem-analysis-to-program-barbara-doyle-v9781133170334,Success,,
3,270324,https://www.vocabulary.com/lists/24183,404,"('Not Found', 'Nothing matches the given URI')",
3,238201,https://www.vpcharlescurtis.net/,Success,,
3,87425,https://www.walter-fendt.de/html5/phen/acceleration_en.htm,Success,,
3,206744,https://www.warpoetry.co.uk/FWW_index.html,Success,,
3,292254,https://www.washingtonpost.com/news/inspired-life/wp/2015/04/17/the-surprisingly-simple-way-utah-solved-chronic-homelessness-and-saved-millions/?utm_term=.77d1076e62a3,Success,,
3,269085,https://www.washingtonpost.com/wp-dyn/content/article/2007/01/01/AR2007010100958.html,Success,,
3,252328,https://www.washingtonpost.com/wp-dyn/content/article/2008/05/07/AR2008050703932.html,Success,,
3,282781,https://www.way2hope.org/low_risk_investment_strategy.htm,Failed,Failed to establish a connection,
3,238180,https://www.weru.ksu.edu/new_weru/multimedia/dustbowl/dustbowlpics.html,Failed,Failed to establish a connection,
3,303810,https://www.westga.edu/~sboyd/Boyd%20-%20Petry.pdf,Success,,
3,271103,https://www.westminster-abbey.org/,Success,,
3,254693,https://www.whitesmoke.com/how-to-write-a-narrative.html,Success,,
3,271023,https://www.wikihow.com/Use-Italics,Success,,
